method,value,seed,n_slots,mean,p95,p99,csr,completion,load_cv,gini
threshold,0.0,27,200,27.78008195143553,59.607329424013514,83.93063088100962,0.31556319862424764,0.9987102321582115,0.16477309717699828,0.09180698896633088
threshold,0.0,28,200,26.84385888481698,61.36175072946065,82.77020728647315,0.2917166866746699,1.0,0.25639312151397603,0.13110968540284407
threshold,0.0,29,200,30.02069135080636,62.35123645224112,83.53599624875297,0.31446540880503143,0.9987421383647799,0.12964625789741813,0.07148914611166002
threshold,0.0,30,200,27.58221904703054,58.840673558330806,81.01958584791929,0.31962155491567257,0.9987659399424106,0.12892924102401684,0.07083664250277688
threshold,0.0,31,200,28.28913981266136,59.1618456337348,83.14805273822273,0.33949096880131363,0.9991789819376026,0.1729898644391071,0.09577279050085918
threshold,0.0,32,200,26.195848046337048,60.76341303592636,82.3242492238052,0.32463768115942027,0.9991718426501035,0.17451060115201317,0.09736973276801253
threshold,0.0,33,200,25.953312625988993,60.984259362116646,81.72466232705118,0.3256496227996647,0.9995808885163453,0.12326601954858725,0.06734922039828306
threshold,0.0,34,200,26.686280854239,62.44960121463736,80.94621576025934,0.31051546391752577,0.9991752577319588,0.2575103371320732,0.13101649779398594
threshold,0.0,35,200,26.46089152250302,57.78288971139236,82.09094675754407,0.3315508021390374,0.9987659399424106,0.21224232611921948,0.11651983296983226
threshold,0.0,36,200,25.56164803804828,58.53668557696346,79.86494474067705,0.33039832285115306,0.9991614255765199,0.14683561737692155,0.07930191644498041
threshold,0.0,37,200,26.063919858063173,56.13152321982918,78.89896273904213,0.326077492381367,0.9991292990857641,0.16240076106149978,0.08563226105294519
threshold,0.0,38,200,25.732270909350596,57.824005154792,81.57040891937078,0.3130360205831904,0.9991423670668954,0.18837531583539224,0.09778285459728475
threshold,0.0,39,200,28.307277409373786,61.8065187239696,83.86576202467052,0.32318104906937395,0.998730964467005,0.10287748276305338,0.0570764750429511
threshold,0.0,40,200,24.915908546437343,58.474824064720245,78.66878619354029,0.342642767819925,1.0,0.1694410856676615,0.07328589526109885
threshold,0.0,41,200,26.088189792802517,62.289828945069374,82.85087346808795,0.315356113627007,1.0,0.17648420331285475,0.08534912328620226
threshold,0.0,42,200,25.58774721218952,62.67739526219044,81.59031556610378,0.31565762004175363,1.0,0.20243139272627741,0.10325621802305607
threshold,0.0,43,200,27.740035844695807,62.329903717925994,83.29419861308784,0.33853738701725555,0.9983566146261298,0.1751502689861076,0.09205567513157864
threshold,0.0,44,200,28.597562651128094,62.71486103171994,81.6332713675322,0.3202479338842975,0.9987603305785124,0.15730984212960025,0.08945765136565398
threshold,0.0,45,200,24.79537821631382,56.86104259750956,83.72000821285175,0.3067944977073781,1.0,0.074324634481378,0.04207127583694126
threshold,0.0,46,200,26.89517033293,59.29419155040048,81.67944502089018,0.32220795892169446,0.9995721009841677,0.22585966466333496,0.12455754080975812
threshold,0.0,47,200,27.390133371835137,63.06426898027523,87.01738826795439,0.318882867861609,0.9995831596498541,0.17844661744289658,0.09723582719548962
threshold,0.0,48,200,25.20343543393235,56.35159582329033,83.62412823971944,0.3270645952575634,1.0,0.09107616304767843,0.0484405936873582
threshold,0.0,49,200,26.772672824574194,60.09831307072974,83.16079349680211,0.32114467408585057,0.9996025437201908,0.17502406713799454,0.09063003913958756
threshold,0.0,50,200,26.203915074746682,61.4171568700345,82.03305394115048,0.3147609147609148,1.0,0.14972335638801662,0.07867390029544641
threshold,0.0,51,200,26.425480289024673,59.43525432047865,83.23944864115202,0.3219349457881568,0.9995829858215179,0.15942779873592422,0.08613791367947354
threshold,0.0,52,200,27.785375506542376,62.517035834446645,84.035993335871,0.31721311475409836,1.0,0.17929394988261488,0.09003742072921272
threshold,0.0,53,200,26.94938043192795,59.59348034319219,82.2307325008455,0.31628095818108,1.0,0.23684981682431291,0.12709569976809243
threshold,0.0,54,200,28.16115136565195,57.84604702002932,76.79848963047978,0.30632492765605623,0.9991732120711038,0.14663933760660475,0.08146545144150141
threshold,0.0,55,200,25.533551230198633,59.36797065340556,84.20288110078268,0.3258145363408521,0.9995822890559732,0.1632359849664106,0.08704592298156877
threshold,0.0,56,200,27.33163782131987,62.25128913117865,81.77409258040132,0.3251895534962089,0.9987363100252739,0.1898691662377032,0.09029449910536469
threshold,0.0,57,200,26.998145781774266,60.35795232867497,84.60487002321466,0.3248278655326043,1.0,0.11018712027933576,0.062359923974800946
threshold,0.0,58,200,27.958863791439157,57.42647141213341,81.43675239964848,0.31975996570938703,0.9995713673381912,0.10751197084094385,0.05934622015304014
threshold,0.0,59,200,28.403099994597948,60.180551535058896,82.52778681253817,0.3454027664768104,0.9963384865744508,0.1588055415597664,0.08905374407978317
threshold,0.0,60,200,25.574482322876186,58.25087326001093,81.6166350372412,0.3322161709258483,0.9991621281943862,0.25698693007165013,0.13565124216833369
threshold,0.0,61,200,25.045351391276423,60.92938359809297,84.91296533256163,0.3260412284392091,1.0,0.13714656477858544,0.07765802481883344
threshold,0.0,62,200,25.044026899296068,61.02542760586908,82.7426518948404,0.3156103785623139,1.0,0.1238883077661472,0.06521431588225912
threshold,0.0,63,200,27.50296942619242,59.93254110313799,77.27207573301125,0.30886075949367087,0.9995780590717299,0.10342871086724854,0.057812581213736225
threshold,0.0,64,200,26.34807944961768,57.79810591750229,79.67487700563329,0.3157894736842105,0.9979278905926233,0.21999646806604242,0.11896613892664809
threshold,0.0,65,200,27.603341102719632,56.77468133840201,83.096510402993,0.31846602751146313,0.9983326385994165,0.13780537554433087,0.07571527102849873
threshold,0.0,66,200,26.655986701928708,58.34100735374816,81.43874858332855,0.31581143095536085,0.9987484355444305,0.18461205370040926,0.09509291544072718
threshold,0.0,67,200,27.353929606384476,58.58001930736648,81.00032259296259,0.3058252427184466,0.9987864077669902,0.08820643402339534,0.04389088498246907
threshold,0.0,68,200,25.36905890743452,58.826786129502004,81.44857526327544,0.32796365138372574,1.0,0.11727368516053095,0.05921347478548222
threshold,0.0,69,200,26.2493926606877,62.48299181074753,83.11380478608716,0.3130434782608696,1.0,0.06988470363517711,0.03928786658233441
threshold,0.0,70,200,26.05108773699381,55.817771943403294,80.85262477358353,0.30902348578491967,0.99958796868562,0.10497294371460947,0.05942139526207857
threshold,0.0,71,200,28.395191611065396,62.47412638203498,84.34122022007644,0.3181818181818182,0.9983007646559049,0.1513316542320187,0.08232612294562469
threshold,0.0,72,200,29.139436355741225,60.33044936887372,84.24652384950139,0.3193612774451098,0.9996007984031936,0.16896739262026608,0.0928735032547019
threshold,0.0,73,200,27.56702315915413,57.91561227001078,81.12533773828638,0.3257606490872211,0.9975659229208925,0.15024808131558048,0.08163709979197287
threshold,0.0,74,200,26.374524668660374,58.862189445572504,84.08316720020326,0.30179241350562735,0.9995831596498541,0.17335014627681083,0.08056250021260425
threshold,0.0,75,200,26.096214244707635,61.83009645462131,84.17165566445637,0.3113207547169811,0.9991796554552912,0.1789236274113478,0.09696477009124971
threshold,0.0,76,200,25.405568789068784,59.02893067449306,79.34413613254556,0.3175335570469799,1.0,0.19261884935162424,0.09167288157923537
threshold,0.0,77,200,27.125498032340403,62.800903161469726,82.31596488284593,0.31550580431177444,0.9991708126036484,0.10955548926278062,0.060903011232147364
threshold,0.0,78,200,26.78309261145878,63.37014955447421,82.2856638173209,0.3113722198908938,1.0,0.07186376307503749,0.04091349567382285
threshold,0.0,79,200,29.123258862245667,60.60462551651095,80.51725405854523,0.31946144430844553,0.9987760097919217,0.2128921660615465,0.11674299374949437
threshold,0.0,80,200,27.96091278674688,61.86530078525535,81.8687523403816,0.3078817733990148,0.9995894909688013,0.2176032548801727,0.11602303777472911
threshold,0.0,81,200,26.92188432789907,60.105160106041104,86.6744911066978,0.3183145598664998,0.9987484355444305,0.09023137164690502,0.0505740378963393
threshold,0.0,82,200,25.02983683169148,56.77489737932571,77.62577998336191,0.3159041394335512,0.9995642701525055,0.1529852921548887,0.08501543655716115
threshold,0.0,83,200,28.162859676626205,58.87845101224368,80.95057088686625,0.30606430606430607,0.9991859991859992,0.12257849032424219,0.06788215449150492
threshold,0.0,84,200,25.84958590600619,63.50433648159037,82.61342457698055,0.29603340292275576,0.9995824634655532,0.11535487673612417,0.055267701484321474
threshold,0.0,85,200,27.48825230715479,61.1380683415632,84.08184377154889,0.3255523134639433,0.9995831596498541,0.18598137092668948,0.09575607287009347
threshold,0.0,86,200,27.350720308609375,63.24973166280178,82.76984428535131,0.32019308125502816,0.999195494770716,0.12704095381229502,0.07134082154294319
threshold,0.0,87,200,26.43201787089781,56.65086664632193,80.84716234132321,0.3213828425096031,0.9995731967562953,0.13418545759192818,0.07136578229572854
threshold,0.0,88,200,27.377482067304168,58.779288962352595,80.94376341688866,0.3285772523440685,0.9983693436608235,0.12093776722352721,0.06298605821816627
threshold,0.0,89,200,25.658685831961613,60.47333752800384,85.29512549386408,0.31894691411307724,1.0,0.23011585493674028,0.10902215455468145
threshold,0.0,90,200,26.305526232392495,59.08834341921147,84.29914593683083,0.3344262295081967,0.9995901639344262,0.12391655082608494,0.06854965077576236
threshold,0.0,91,200,25.598352463289643,60.20969010379955,81.58381966865569,0.30688753269398433,1.0,0.1761445069562716,0.09560405426371998
threshold,0.0,92,200,29.96025256663213,61.155646032838185,80.19308639574695,0.3142857142857143,0.9959183673469387,0.13381781540644322,0.07586846117558999
threshold,0.0,93,200,26.202345568439313,58.391090091726184,79.4445485969799,0.3036520311858843,1.0,0.1687023757794284,0.08383716806780872
threshold,0.0,94,200,27.772029353131494,61.470589253328704,86.15488762955636,0.31518987341772153,0.99915611814346,0.19432095835077162,0.10853225067707317
threshold,0.0,95,200,26.94389313223071,60.73021497630487,84.29135524346894,0.32941670163659253,0.9991607217792698,0.12692597633083924,0.0712265756422259
threshold,0.0,96,200,26.31200234968812,61.152183417992816,84.37716850670408,0.3333333333333333,1.0,0.1369347627697585,0.07373037293340512
threshold,0.0,97,200,27.842510533282983,64.68031413395511,84.78124295766993,0.3402542372881356,0.9995762711864407,0.16570379644318176,0.09201886338338894
threshold,0.0,98,200,27.5682047068072,54.01734874373955,78.73691477196056,0.3264619267984855,0.9987379049221708,0.13509803287697053,0.07640777945406807
threshold,0.0,99,200,26.389683705379788,62.356199325947905,84.24021889934477,0.32941176470588235,1.0,0.08904924411101461,0.049165592982226336
threshold,0.01,0,200,30.495551778686387,61.01330504140459,81.91865839811521,0.31204819277108437,0.9975903614457832,0.23313670384308063,0.12298423317078688
threshold,0.01,1,200,30.12087446235055,62.97560933206144,80.7718504465878,0.33470903838217086,0.9991745769706974,0.16338639677087194,0.08891769700704777
threshold,0.01,2,200,32.076952560051325,64.81274428601432,85.67437912718684,0.31152384972562264,0.9962009286618827,0.12791914869676263,0.07241273342203636
threshold,0.01,3,200,31.902950690041035,62.652725005914036,80.95640475201195,0.30460251046025105,0.997907949790795,0.12995700372549943,0.07146802598009683
threshold,0.01,4,200,30.31815253442868,60.87773011621992,82.54749294794935,0.3083771752326993,0.9983812221772562,0.17308533839939988,0.08660994387302878
threshold,0.01,5,200,31.22882551667301,62.54626017482222,82.10123890688097,0.31693989071038253,0.9953762084909626,0.1444208495023809,0.07700473490933546
threshold,0.01,6,200,29.449909305198855,60.47274584770028,79.90064694844206,0.3057298201589293,0.9966541196152238,0.09930559486073313,0.0549777110370846
threshold,0.01,7,200,28.869598946319854,58.722892416898524,79.96010756303127,0.31563296516567546,0.9983007646559049,0.2069326455825889,0.11171038761127039
threshold,0.01,8,200,28.18842815541524,55.363482120983925,77.72462060257227,0.3347315436241611,0.9987416107382551,0.10056807672486712,0.055692142175243875
threshold,0.01,9,200,27.921145313758714,61.259944479756285,79.35787228975182,0.31446808510638297,0.9995744680851064,0.15481098842094024,0.08045404882324236
threshold,0.01,10,200,30.20058652077963,60.33048355237838,81.87127753659064,0.3240152477763659,0.9974587039390089,0.18966065593471138,0.10536323524625435
threshold,0.01,11,200,32.31417743738732,62.019044718337646,82.09598153110869,0.31180968564146133,0.9966015293118097,0.13816368637175327,0.07791900786229577
threshold,0.01,12,200,31.938187193179687,63.233065141030536,83.62102664023085,0.3087866108786611,0.998326359832636,0.12406859934693949,0.06835604733891265
threshold,0.01,13,200,29.884253093414586,60.07611431105293,83.72199590453101,0.3044210526315789,0.9966315789473684,0.20309303935127365,0.10715925616823374
threshold,0.01,14,200,28.38237630560907,60.05166197776861,82.07763248684076,0.3075664621676892,0.9995910020449897,0.08843685652132335,0.047037099579147146
threshold,0.01,15,200,30.980616038664262,61.73122489428055,81.54785135288942,0.33927056827820185,0.9970313825275657,0.17676098441747112,0.09524013471794279
threshold,0.01,16,200,30.732135037893258,60.131249047008794,81.08393898415234,0.330965315503552,0.9974926870037609,0.2096557044204559,0.1139372460705872
threshold,0.01,17,200,30.064828415482417,60.07794358812657,83.53051138481844,0.30564784053156147,0.9979235880398671,0.1286713407731667,0.0720986559534822
threshold,0.01,18,200,30.913667985379615,65.5509317206844,82.28875837318196,0.34375,0.9971955128205128,0.16210398874918244,0.08542396425087673
threshold,0.01,19,200,30.43967323502251,61.788027079711014,83.21520080182826,0.3114485022568732,0.9987689782519491,0.18560750173381751,0.10021650978499119
threshold,0.01,20,200,30.905151466506137,60.0787775037623,78.35934853651857,0.31570038087177316,0.9957680914092255,0.14053433225373785,0.07710194305650964
threshold,0.01,21,200,29.744956284126047,61.20915573805833,82.39300402932065,0.3302951388888889,0.9986979166666666,0.16976287858188605,0.08291962966313937
threshold,0.01,22,200,29.915437427198107,60.42181484065873,81.19551618700244,0.3179381443298969,0.9979381443298969,0.2106721623119213,0.11675797537654442
threshold,0.01,23,200,31.46965988290473,61.82991997510548,82.71834714029183,0.3197086199919061,0.9979765277215702,0.1694439371282864,0.08800595164028224
threshold,0.01,24,200,30.242995461645787,63.10805448908417,83.41321334255377,0.30668910391249476,0.997896508203618,0.09371920394410309,0.051542753850954304
threshold,0.01,25,200,32.18517117175156,61.836327228107784,82.67942061846584,0.32495667244367415,0.9956672443674177,0.21548589816775623,0.12036603567644222
threshold,0.01,26,200,30.90213625867862,63.395277235660316,81.05462968941136,0.3319327731092437,0.9983193277310924,0.15774088493660257,0.08123867684006214
threshold,0.01,27,200,30.935713937678006,60.52646741972057,83.93063088100962,0.31556319862424764,0.9974204643164231,0.16477309717699828,0.09180698896633088
threshold,0.01,28,200,29.761025751563675,62.60075350660843,82.77020728647315,0.2917166866746699,0.9987995198079231,0.25639312151397603,0.13110968540284407
threshold,0.01,29,200,33.165345438856676,63.122649197741985,83.53599624875297,0.31446540880503143,0.9979035639412998,0.12964625789741813,0.07148914611166002
threshold,0.01,30,200,30.778434596187267,59.46343156193667,81.01958584791929,0.31962155491567257,0.9962978198272316,0.12892924102401684,0.07083664250277688
threshold,0.01,31,200,31.684049500674497,60.9913470911018,83.14805273822273,0.33949096880131363,0.9958949096880131,0.1729898644391071,0.09577279050085918
threshold,0.01,32,200,29.442224857931247,61.16875279822352,82.3242492238052,0.32463768115942027,0.998343685300207,0.17451060115201317,0.09736973276801253
threshold,0.01,33,200,29.209808853985635,61.42677692072685,81.72466232705118,0.3256496227996647,0.998742665549036,0.12326601954858725,0.06734922039828306
threshold,0.01,34,200,29.79143549341426,62.52870882442058,80.94621576025934,0.31051546391752577,0.9979381443298969,0.2575103371320732,0.13101649779398594
threshold,0.01,35,200,29.77639954389339,59.12827997435754,82.09094675754407,0.3315508021390374,0.9983545865898807,0.21224232611921948,0.11651983296983226
threshold,0.01,36,200,28.86563126655981,58.730223695991896,79.86494474067705,0.33039832285115306,0.9979035639412998,0.14683561737692155,0.07930191644498041
threshold,0.01,37,200,29.324694781876843,57.61989007067063,78.89896273904213,0.326077492381367,0.9973878972572922,0.16240076106149978,0.08563226105294519
threshold,0.01,38,200,28.8626311151825,58.69810658028751,81.57040891937078,0.3130360205831904,0.9978559176672385,0.18837531583539224,0.09778285459728475
threshold,0.01,39,200,31.539087900067525,62.96824837418154,83.86576202467052,0.32318104906937395,0.9978849407783418,0.10287748276305338,0.0570764750429511
threshold,0.01,40,200,28.3423362246366,58.474824064720245,79.64656015941452,0.342642767819925,0.9995831596498541,0.1694410856676615,0.07328589526109885
threshold,0.01,41,200,29.24175092907259,62.3623465327173,82.85087346808795,0.315356113627007,0.9991766158913133,0.17648420331285475,0.08534912328620226
threshold,0.01,42,200,28.744323412607056,63.06324117104596,81.59031556610378,0.31565762004175363,0.9991649269311065,0.20243139272627741,0.10325621802305607
threshold,0.01,43,200,31.125409714868358,64.04364671201051,83.29419861308784,0.33853738701725555,0.9979457682826622,0.1751502689861076,0.09205567513157864
threshold,0.01,44,200,31.800041989971074,62.941644301609955,81.6332713675322,0.3202479338842975,0.996694214876033,0.15730984212960025,0.08945765136565398
threshold,0.01,45,200,27.863323193387604,57.08196650907705,83.72000821285175,0.3067944977073781,0.9995831596498541,0.074324634481378,0.04207127583694126
threshold,0.01,46,200,30.117249922146943,59.694066398525386,81.67944502089018,0.32220795892169446,0.9978605049208387,0.22585966466333496,0.12455754080975812
threshold,0.01,47,200,30.578962050451228,63.60995812423495,87.01738826795439,0.318882867861609,0.9979157982492706,0.17844661744289658,0.09723582719548962
threshold,0.01,48,200,28.474081386507976,56.722151942790134,83.62412823971944,0.3270645952575634,1.0,0.09107616304767843,0.0484405936873582
threshold,0.01,49,200,29.9841195654327,60.91781185708197,83.16079349680211,0.32114467408585057,0.9992050874403816,0.17502406713799454,0.09063003913958756
threshold,0.01,50,200,29.351524222355827,61.54391331758109,82.03305394115048,0.3147609147609148,0.9983367983367983,0.14972335638801662,0.07867390029544641
threshold,0.01,51,200,29.644829746906236,60.054197710795904,83.23944864115202,0.3219349457881568,0.9979149291075896,0.15942779873592422,0.08613791367947354
threshold,0.01,52,200,30.95750665408336,63.810041293450304,84.035993335871,0.31721311475409836,0.9971311475409836,0.17929394988261488,0.09003742072921272
threshold,0.01,53,200,30.112190013738743,59.87700885521382,82.2307325008455,0.31628095818108,0.998375964271214,0.23684981682431291,0.12709569976809243
threshold,0.01,54,200,31.22440064221251,59.5886737132944,76.79848963047978,0.30632492765605623,0.9979330301777594,0.14663933760660475,0.08146545144150141
threshold,0.01,55,200,28.79169659360716,60.01687237746853,84.20288110078268,0.3258145363408521,0.9983291562238931,0.1632359849664106,0.08704592298156877
threshold,0.01,56,200,30.583533356281965,62.346683269451155,81.77409258040132,0.3251895534962089,0.997893850042123,0.1898691662377032,0.09029449910536469
threshold,0.01,57,200,30.24642443710031,60.49872343279187,84.60487002321466,0.3248278655326043,0.9987849331713244,0.11018712027933576,0.062359923974800946
threshold,0.01,58,200,31.15646344853302,59.09681739172522,81.43675239964848,0.31975996570938703,0.997428204029147,0.10751197084094385,0.05934622015304014
threshold,0.01,59,200,31.85712765936605,61.045645928116656,82.52778681253817,0.3454027664768104,0.9938974776240846,0.1588055415597664,0.08905374407978317
threshold,0.01,60,200,28.896644032134667,59.935568448956644,81.6166350372412,0.3322161709258483,0.9974863845831587,0.25698693007165013,0.13565124216833369
threshold,0.01,61,200,28.305763675668512,60.92938359809297,84.91296533256163,0.3260412284392091,1.0,0.13714656477858544,0.07765802481883344
threshold,0.01,62,200,28.20013068491921,61.02542760586908,82.7426518948404,0.3156103785623139,0.9991492981709911,0.1238883077661472,0.06521431588225912
threshold,0.01,63,200,30.59157702112913,60.46935261422657,77.9275065364724,0.30886075949367087,0.9957805907172996,0.10342871086724854,0.057812581213736225
threshold,0.01,64,200,29.505974186459785,58.32748974674549,79.67487700563329,0.3157894736842105,0.9962702030667219,0.21999646806604242,0.11896613892664809
threshold,0.01,65,200,30.788001377834274,58.86177849371759,83.59233079484086,0.31846602751146313,0.9954147561483951,0.13780537554433087,0.07571527102849873
threshold,0.01,66,200,29.814101011482318,60.106181434237854,81.43874858332855,0.31581143095536085,0.9958281184814352,0.18461205370040926,0.09509291544072718
threshold,0.01,67,200,30.412182033568943,59.39857223316276,81.00032259296259,0.3058252427184466,0.9955501618122977,0.08820643402339534,0.04389088498246907
threshold,0.01,68,200,28.64869542127177,60.38917405684896,81.44857526327544,0.32796365138372574,0.9987608426270136,0.11727368516053095,0.05921347478548222
threshold,0.01,69,200,29.379827443296396,62.50715111334496,83.11380478608716,0.3130434782608696,1.0,0.06988470363517711,0.03928786658233441
threshold,0.01,70,200,29.141322594843007,57.48807158301344,80.85262477358353,0.30902348578491967,0.9983518747424804,0.10497294371460947,0.05942139526207857
threshold,0.01,71,200,31.577009792883583,63.93841371280926,84.34122022007644,0.3181818181818182,0.9957519116397621,0.1513316542320187,0.08232612294562469
threshold,0.01,72,200,32.33304913019232,61.497592058749504,84.24652384950139,0.3193612774451098,0.9972055888223553,0.16896739262026608,0.0928735032547019
threshold,0.01,73,200,30.82462965002634,59.308331912607684,81.12533773828638,0.3257606490872211,0.9971602434077079,0.15024808131558048,0.08163709979197287
threshold,0.01,74,200,29.392448803716647,59.964479793527225,84.08316720020326,0.30179241350562735,0.9970821175489787,0.17335014627681083,0.08056250021260425
threshold,0.01,75,200,29.209421791877446,62.10656335567658,84.17165566445637,0.3113207547169811,0.9987694831829368,0.1789236274113478,0.09696477009124971
threshold,0.01,76,200,28.58090435953859,59.557236233479145,79.34413613254556,0.3175335570469799,0.9991610738255033,0.19261884935162424,0.09167288157923537
threshold,0.01,77,200,30.280556075458147,62.95501147290568,82.31596488284593,0.31550580431177444,0.9970978441127695,0.10955548926278062,0.060903011232147364
threshold,0.01,78,200,29.896814810367722,63.67767391829687,82.2856638173209,0.3113722198908938,0.9987410826689047,0.07186376307503749,0.04091349567382285
threshold,0.01,79,200,32.317873305330124,61.096533426557315,80.51725405854523,0.31946144430844553,0.9951040391676866,0.2128921660615465,0.11674299374949437
threshold,0.01,80,200,31.03973052073703,62.00758899178662,81.8687523403816,0.3078817733990148,0.9975369458128078,0.2176032548801727,0.11602303777472911
threshold,0.01,81,200,30.105029926564065,60.79796603404352,86.6744911066978,0.3183145598664998,0.9979140592407175,0.09023137164690502,0.0505740378963393
threshold,0.01,82,200,28.188878226026986,57.51641502488115,77.62577998336191,0.3159041394335512,0.9991285403050109,0.1529852921548887,0.08501543655716115
threshold,0.01,83,200,31.223502737269264,59.67687978789172,80.95057088686625,0.30606430606430607,0.9967439967439967,0.12257849032424219,0.06788215449150492
threshold,0.01,84,200,28.809919935233747,63.57418872305714,82.61342457698055,0.29603340292275576,0.9987473903966597,0.11535487673612417,0.055267701484321474
threshold,0.01,85,200,30.74377544179423,61.750791634287296,84.08184377154889,0.3255523134639433,0.9974989578991247,0.18598137092668948,0.09575607287009347
threshold,0.01,86,200,30.552651121159656,63.85980301641082,82.76984428535131,0.32019308125502816,0.99798873692679,0.12704095381229502,0.07134082154294319
threshold,0.01,87,200,29.64584629599384,57.949706429928874,80.84716234132321,0.3213828425096031,0.9974391805377721,0.13418545759192818,0.07136578229572854
threshold,0.01,88,200,30.66325459074486,59.658309987246504,80.94376341688866,0.3285772523440685,0.9967386873216469,0.12093776722352721,0.06298605821816627
threshold,0.01,89,200,28.848154973092385,60.80849330795828,85.29512549386408,0.31894691411307724,0.998705222270177,0.23011585493674028,0.10902215455468145
threshold,0.01,90,200,29.649788527474467,60.312457120217346,84.29914593683083,0.3344262295081967,0.9987704918032787,0.12391655082608494,0.06854965077576236
threshold,0.01,91,200,28.667227790229482,60.58437576352636,81.58381966865569,0.30688753269398433,0.9995640802092415,0.1761445069562716,0.09560405426371998
threshold,0.01,92,200,33.103109709489274,62.72988313056204,80.88195868622519,0.3142857142857143,0.9910204081632653,0.13381781540644322,0.07586846117558999
threshold,0.01,93,200,29.238865880298153,58.47788016310335,79.4445485969799,0.3036520311858843,0.9987689782519491,0.1687023757794284,0.08383716806780872
threshold,0.01,94,200,30.923928087308706,62.393006468175074,86.15488762955636,0.31518987341772153,0.9970464135021097,0.19432095835077162,0.10853225067707317
threshold,0.01,95,200,30.238060148596634,61.53611433100637,84.29135524346894,0.32941670163659253,0.9987410826689047,0.12692597633083924,0.0712265756422259
