method,value,seed,n_slots,mean,p95,p99,csr,completion,load_cv,gini
threshold,5,66,200,44.37628189115287,83.16002956587806,92.76172059015782,0.3971915747241725,0.8184553660982948,0.7127186151705153,0.392332104513414
threshold,5,67,200,46.69870205081891,83.4104996763139,92.10173200297648,0.4401622718052738,0.8042596348884381,0.6636709544142892,0.3724367860521579
threshold,5,68,200,45.372251625876416,78.27151069824646,88.33644154473231,0.4287109375,0.8251953125,0.5797010276798473,0.3211927256990088
threshold,5,69,200,44.49228808009153,80.8627666788521,88.60086848470601,0.40552016985138,0.8439490445859873,0.6865100016838254,0.3822308859756061
threshold,5,70,200,45.5256692302361,83.3946424513066,92.86043353494728,0.4433399602385686,0.8031809145129225,0.5925085873640452,0.3256103944511531
threshold,5,71,200,46.11878925377641,82.79020682373582,93.7662088729217,0.3928923988153998,0.8292201382033564,0.6056501146029785,0.3337963808944654
threshold,5,72,200,46.949565521613735,85.27788712119352,95.00856599710583,0.3673267326732673,0.8306930693069307,0.7773144142255607,0.4276010961032511
threshold,5,73,200,47.917772076044905,85.47324527915515,94.51304693818948,0.4442190669371196,0.7971602434077079,0.6144105810351612,0.3445924379097013
threshold,5,74,200,45.76555599478625,81.17556266391277,88.71778273808421,0.4257932446264074,0.8382804503582395,0.6057188969553029,0.3432839094274803
threshold,5,75,200,46.47168371572367,82.60774231420321,91.84149751508396,0.4010416666666667,0.83125,0.8682678941848477,0.4701627544141048
threshold,5,76,200,43.62130232129177,80.26017903571588,91.29456061790394,0.3845437616387337,0.8342644320297952,0.4976929799142785,0.2752944091575942
threshold,5,77,200,44.82572191370381,82.45647799279655,89.82217416983184,0.3998005982053838,0.8195413758723828,0.5531299591314174,0.3131062878536933
threshold,5,78,200,46.0600744558745,80.96809610643082,88.63358986913683,0.4145342886386898,0.8321392016376663,0.6921420598487139,0.3892937405824321
threshold,5,79,200,48.36232029093851,86.7181164593357,95.33158722922892,0.4247967479674797,0.806910569105691,0.6862353547725367,0.3734985505497686
threshold,5,80,200,48.51991853046668,87.17739659972159,94.92139153353716,0.4102822580645161,0.8145161290322581,0.8193797392489545,0.4478695767610245
threshold,5,81,200,46.97264733366742,80.36481781036167,87.53825555065153,0.44,0.8235897435897436,0.6880978174218308,0.3699187938967919
threshold,5,82,200,44.39278350256662,82.61874792807242,93.33102741981556,0.4054316197866149,0.8351115421920465,0.6537951492370508,0.3539694914340415
threshold,5,83,200,48.48093999406283,83.7341044427112,91.42316474253649,0.4322381930184805,0.795687885010267,0.7277624907520587,0.401615524961657
threshold,5,84,200,45.400238628230376,80.02442975149343,89.54380149290117,0.4324586977648202,0.8522837706511176,0.5110765268698153,0.2891572898916771
threshold,5,85,200,47.88711662685114,85.18077942274182,93.15208237968449,0.4294541709577755,0.811534500514933,0.8173907790949209,0.4382472555697504
threshold,5,86,200,45.631880247433415,83.59563330437669,91.94967978346652,0.4173748819641171,0.8196411709159585,0.6201464845621824,0.3402055713346348
threshold,5,87,200,45.50357234959417,80.00548518197088,93.5183944565188,0.4258706467661691,0.8169154228855722,0.5631570188672818,0.3201654358825234
threshold,5,88,200,46.56593650403299,82.13443843531988,89.91493671852989,0.4224924012158054,0.8115501519756839,0.6832217628990735,0.3687756345869194
threshold,5,89,200,46.54626263955037,83.62676259528934,93.65976168869938,0.4459183673469388,0.8061224489795918,0.6552670614957886,0.3706489071047147
threshold,5,90,200,47.08428057873859,82.33090060294164,93.06109291839756,0.4575757575757576,0.8181818181818182,0.6271202799238584,0.3526106326100933
threshold,5,91,200,45.89230327680068,79.88756037255065,90.53469921559784,0.4144329896907217,0.8340206185567011,0.7438750608480093,0.4060481304553315
threshold,5,92,200,48.468464249531095,85.58679307624396,95.06365373849354,0.4026717557251908,0.8005725190839694,0.6169489207094867,0.3412862834083812
threshold,5,93,200,45.77783061848388,79.23844142026743,90.14186135688756,0.4248159831756046,0.8170347003154574,0.5958622281828796,0.3381755869593671
threshold,5,94,200,48.69454391710708,84.30601511349347,96.46708173898692,0.4465534465534465,0.7882117882117882,0.6577401924726426,0.3718483760385666
threshold,5,95,200,45.084626335432446,79.81960218591495,92.21798936375754,0.406813627254509,0.8076152304609219,0.6485581507834141,0.3686608500195332
threshold,5,96,200,45.42888398582728,80.12553537304846,91.49719188106852,0.4375634517766497,0.8263959390862944,0.5825251028086279,0.3254257879609838
threshold,5,97,200,45.85338040004487,82.61642877650328,91.5493782214054,0.4208015267175573,0.8215648854961832,0.5263518656834761,0.2988677248997756
threshold,5,98,200,45.116980818256,83.46104451508144,91.23354341325611,0.3974358974358974,0.8205128205128205,0.6166817150586786,0.3305190675629056
threshold,5,99,200,45.2051266326087,81.22803047526713,91.22567918703224,0.4007820136852394,0.8357771260997068,0.6656479792795534,0.3737241778079254
threshold,8,0,200,44.07152453554367,83.49761918457584,93.28126987729622,0.354614412136536,0.8324905183312263,0.5096902259654202,0.2854114981911838
threshold,8,1,200,43.537371959438325,81.73684612241685,93.35575563779244,0.3641863278886872,0.8415003024803388,0.3372487871365093,0.1860948580569766
threshold,8,2,200,46.85023354360677,84.45528191385989,94.312185200197,0.3743654822335025,0.815989847715736,0.3277778590487332,0.1789097149274428
threshold,8,3,200,46.22071186976664,84.4432996206272,95.35287744074154,0.375625,0.815,0.3424108847514869,0.1898791616374555
threshold,8,4,200,44.4855485769188,82.42927761823994,92.99188798730978,0.3769567939887289,0.8378209142141515,0.3271419303895658,0.17255657383501
threshold,8,5,200,44.22487795798476,82.1481208373338,92.66455698980252,0.3598784194528875,0.8401215805471125,0.216704615493583,0.1181115690584966
threshold,8,6,200,43.3411241257156,80.45614008899793,89.89742846839188,0.368,0.8332307692307692,0.3014990476055626,0.1682323656115255
threshold,8,7,200,43.78259524488482,82.87160527013313,91.83281144844534,0.3780487804878049,0.825,0.2890853430036277,0.1592807797174862
threshold,8,8,200,42.50955468965677,80.11152079985898,89.48067726069165,0.37030191004313,0.8539741219963032,0.2686852125418872,0.14406974169322
threshold,8,9,200,41.26031233014764,78.44155620403401,90.4326365817594,0.3451870018393623,0.871244635193133,0.3577733082061982,0.1984847541598626
threshold,8,10,200,45.26288925661192,83.09178636763092,92.74449692896457,0.3878937615812229,0.8326127239036443,0.3626331740015411,0.2029066916129728
threshold,8,11,200,46.15596930639322,86.39081393456232,97.85181014625694,0.3713375796178343,0.7968152866242039,0.3266212975623715,0.1818596825835589
threshold,8,12,200,47.06415348137992,84.75276329047615,94.5289766378479,0.3971447112264763,0.8053212199870214,0.3328592477134363,0.187130767494325
threshold,8,13,200,43.590688974690686,83.48841699727431,92.83853518352052,0.3466995681677977,0.8500925354719309,0.3227252440809592,0.1749410854368241
threshold,8,14,200,42.774678179673664,79.28290271418315,89.7186055622212,0.3550724637681159,0.8623188405797102,0.3030629824202528,0.1672683883000345
threshold,8,15,200,44.7286773193251,83.06992279637534,94.09111806172092,0.3525305410122164,0.8382780686445608,0.3093721102753464,0.1702948260190651
threshold,8,16,200,44.57929556656913,82.8801969227726,93.42809993829766,0.3565426170468187,0.8361344537815126,0.3783869781738766,0.2132271978663008
threshold,8,17,200,44.87556008520989,81.249750539416,91.48532010545456,0.3774417139256458,0.8349086326402017,0.3159914607414167,0.177873192150162
threshold,8,18,200,43.4946280416489,82.43995206082087,94.69521031932491,0.3689969604863222,0.841337386018237,0.3442425553763051,0.1949517758722221
threshold,8,19,200,44.39302091371125,83.90012977712473,92.2219147642802,0.3588937774984286,0.8271527341294783,0.4288875107184186,0.2418400034971406
threshold,8,20,200,46.067839951114365,84.50741508476929,94.99176014957752,0.3854889589905362,0.8100946372239748,0.2910583474470792,0.1571685784464643
threshold,8,21,200,42.94526703618918,81.9017736443301,92.21070888038646,0.3623649078194533,0.8461538461538461,0.2811599013061101,0.1462498296157761
threshold,8,22,200,45.34225967510749,81.70246985540503,91.63539025386685,0.3808940600122474,0.8285364360073484,0.4380520319882137,0.2480229318564208
threshold,8,23,200,44.17169320963045,81.9970358804867,92.1696065812636,0.3579072532699168,0.8460166468489893,0.3101751235555211,0.1661782527979265
threshold,8,24,200,44.59039423152641,82.28095967466325,91.8777681584267,0.3784579164214243,0.8287227781047675,0.2158382412528284,0.117947259537896
threshold,8,25,200,46.619708414235774,85.79541286120957,95.37054651685231,0.3655435473617291,0.813731722822632,0.4190298827289551,0.2348574155559813
threshold,8,26,200,44.1121929667044,82.52179447900593,93.08714575107142,0.3477737665463297,0.8435619735258725,0.3408721166270472,0.1855571313993134
threshold,8,27,200,44.33220087252777,83.49759011012469,92.02325113026605,0.3618802318094011,0.8480360592401803,0.3344953624883152,0.1886357831529332
threshold,8,28,200,43.59237386173175,81.91563886488073,93.09053314417392,0.3512318382817435,0.8458622867972204,0.4265909892345103,0.230897846948786
threshold,8,29,200,47.25037724167811,86.51469902779722,94.65070920097811,0.3658845909955612,0.8167406467977172,0.3321295399591145,0.178100065800474
threshold,8,30,200,45.02039033341694,82.93745775944797,95.986977720618,0.3700980392156863,0.8278186274509803,0.3426034149182402,0.1848956842377654
threshold,8,31,200,46.12783747497906,84.16417626448371,95.89582255494564,0.3794932233352975,0.8131997642899234,0.2619803673513366,0.1386770001313108
threshold,8,32,200,43.7552982186107,80.99431649493579,92.05526501835344,0.3633481293595434,0.8471781864299303,0.4283890067737844,0.241250320438634
threshold,8,33,200,43.85033953261525,80.22225814648282,90.8259251630729,0.3757725587144623,0.8393077873918418,0.3191008431944923,0.1783243300897345
threshold,8,34,200,42.92050279157253,82.95576532921736,93.00767922179205,0.3462246777163904,0.8575813382443217,0.5013079041185663,0.2655553060381012
threshold,8,35,200,43.49730729096645,83.5992663204915,91.63702630755698,0.3524096385542168,0.8427710843373494,0.32092790413491,0.1802786478725835
threshold,8,36,200,43.48744921610152,80.84851666110885,91.74676648142476,0.370439084724799,0.8398268398268398,0.3603388771932382,0.2003153651145296
threshold,8,37,200,43.99985239282963,83.8384590263014,92.74175286556024,0.37910085054678,0.8311057108140948,0.3068346640332879,0.1582285107412226
threshold,8,38,200,42.92955186536077,82.1516791037564,92.08250621986356,0.3666666666666666,0.8278787878787879,0.3041698426896583,0.1717258860701257
threshold,8,39,200,45.27048615474042,84.03829257756416,94.96944848312113,0.3647514525500323,0.841187863137508,0.3075664245144376,0.1737059222993865
threshold,8,40,200,43.24540883733294,82.23165100596309,90.60036243873822,0.3836477987421384,0.8446540880503145,0.3818881338790688,0.1931348534846266
threshold,8,41,200,43.30181890538604,80.46541650133612,90.1343818088116,0.3731439638476436,0.8521626856036152,0.4037725452239149,0.2106812301910923
threshold,8,42,200,43.208490730928496,81.7128257206927,89.60883473351217,0.3640992998090388,0.8465945257797581,0.4150709137343984,0.2304669626030623
threshold,8,43,200,46.208744066709166,85.29592168627683,95.17432818759504,0.3844155844155844,0.8188311688311688,0.4608331509014323,0.2460826152579319
threshold,8,44,200,45.75845575591415,82.51981682926088,91.21605621809772,0.3607556368068251,0.8318098720292505,0.3709214239206179,0.2098462018498856
threshold,8,45,200,41.39453592083972,79.43854810411757,88.15129958364156,0.3496932515337423,0.8619631901840491,0.2564427143791704,0.1445560720416666
threshold,8,46,200,44.52447634521998,83.01745858862752,92.10184073407146,0.3748395378690629,0.8202824133504493,0.4291744492977032,0.2435876724776144
threshold,8,47,200,44.59303726010936,82.84382733034592,93.72781365061768,0.361438679245283,0.8419811320754716,0.3201448006685561,0.1740793778382633
threshold,8,48,200,42.0992604520924,80.22445085412109,87.56467839602027,0.3582793164407778,0.850324101355333,0.2798968035647132,0.1580729270550892
threshold,8,49,200,43.87653353169976,81.78727757963206,91.74098138233605,0.359173126614987,0.8462532299741602,0.3577502467872833,0.1962276206289891
threshold,8,50,200,43.61829212266765,81.49676658288973,89.02301846300499,0.3798988621997471,0.8451327433628318,0.2407727712726015,0.1295314641884932
threshold,8,51,200,44.90358563750095,83.08996120909502,93.39417804399817,0.3853658536585366,0.8292682926829268,0.3650399696168749,0.2051375368846035
threshold,8,52,200,45.23322476600864,84.78979773967194,93.67009135277084,0.3749204328453214,0.8294080203691916,0.3364814178459939,0.1730028470774127
threshold,8,53,200,44.48668360497478,83.03906028599606,93.32656957772032,0.3559214692843572,0.8410386320455985,0.4948471203546546,0.2754928542030901
threshold,8,54,200,44.9593320267669,84.3924925448479,91.77801795280747,0.3547589616810878,0.8195302843016069,0.3259100598251258,0.1839981320454383
threshold,8,55,200,43.767933846139954,79.53022243489458,91.14981996495634,0.3874471937235968,0.8436934218467109,0.3373955911729916,0.1871738071739797
threshold,8,56,200,43.78748312959334,81.54496050940776,91.30605140716835,0.3628588882101405,0.8430054978619426,0.3964585227164919,0.1969018798410511
threshold,8,57,200,43.83691926116961,80.90355679963945,91.62374383440893,0.3601003764115433,0.8393977415307403,0.2836651676268772,0.1520753857571333
threshold,8,58,200,44.52861477535765,82.86747383251202,91.22515821793765,0.346849656893325,0.8315658140985652,0.2731963420868375,0.1532127899762143
threshold,8,59,200,45.79125055273912,85.48933929959854,94.9352468582229,0.3801546391752577,0.8266752577319587,0.3137778981454442,0.1603615939058551
threshold,8,60,200,43.66226107683066,82.94511546004127,93.34308094367572,0.3641975308641975,0.8425925925925926,0.4956430603445034,0.2727170549737495
threshold,8,61,200,42.40122924373976,79.3613972461905,89.00963356682315,0.3679012345679012,0.8623456790123457,0.3464272569340779,0.1939286974704257
threshold,8,62,200,43.15876769939598,78.5185633062009,89.98311546031927,0.387033398821218,0.8428290766208252,0.3203655026975968,0.1810823923448091
threshold,8,63,200,44.7241075380703,82.70279665731483,92.8039342188376,0.366751269035533,0.8515228426395939,0.3107821573124561,0.1760531856932975
threshold,8,64,200,45.19384867570552,83.06842577873738,91.60541958930963,0.3849180327868852,0.8249180327868852,0.4148911562919326,0.2280712987310578
threshold,8,65,200,45.43191859424911,85.35837522216504,95.10533063145792,0.3662420382165605,0.8356687898089172,0.3710790563737614,0.2018610416906567
threshold,8,66,200,43.87683073343521,82.24472484480968,93.02131877162093,0.3620159803318992,0.8438844499078058,0.3328845302289345,0.1661445156666047
threshold,8,67,200,45.12728488870182,83.20678049884386,93.81343907109076,0.3858218318695107,0.8343789209535759,0.2909586943810569,0.1619470374516297
threshold,8,68,200,42.852760008975245,81.63755181642146,92.08547091679914,0.3777637397346809,0.8572331017056223,0.2337016335235728,0.1283962529714283
threshold,8,69,200,42.93917977538659,79.48924460069941,88.15648483859938,0.359557867360208,0.8517555266579974,0.2817843142638164,0.1579271695939339
threshold,8,70,200,42.34889672820758,81.2678670688296,89.83544503956577,0.3536895674300254,0.8428753180661578,0.2042898972061878,0.1013689312170684
threshold,8,71,200,45.92529490836981,83.78849786105022,94.74837688425106,0.3777498428661219,0.825267127592709,0.2627753524197267,0.1463370693569489
threshold,8,72,200,45.24031356032191,84.61423197521799,95.06436771037536,0.3508557457212714,0.8380195599022005,0.375634919826648,0.2039934916688472
threshold,8,73,200,44.85229925541563,83.7827307892172,92.27992500201503,0.3687185929648241,0.8234924623115578,0.3163600735893882,0.1712498891493512
threshold,8,74,200,42.393940735354526,80.72708501336345,93.6774228435491,0.3423478795328826,0.8414259373079287,0.2313410888622188,0.1235172316350761
threshold,8,75,200,43.76413666818253,81.13140373929303,92.00005239796369,0.3573216520650814,0.853566958698373,0.4959161152597547,0.2764729714314156
threshold,8,76,200,42.65713054763574,81.37911914988166,91.56713613831776,0.3673857868020304,0.8369289340101523,0.3299170140255016,0.1729324602888768
threshold,8,77,200,43.47143695938533,82.81499644666049,94.704146471137,0.3533834586466165,0.8402255639097744,0.2624177316237623,0.1480488438943238
threshold,8,78,200,43.14948380890628,80.82278420848529,91.27762735642828,0.3611111111111111,0.8506172839506173,0.2401896823148994,0.1361095707665394
threshold,8,79,200,47.471986182392165,85.59577956428335,94.13785205299122,0.375743162901308,0.8127229488703924,0.3857666692329607,0.218408933469375
threshold,8,80,200,45.05143019416204,84.88780461323553,93.41113230575188,0.357355568790947,0.8379988088147707,0.4018134236441669,0.2157294741855081
threshold,8,81,200,42.96145222324728,81.38615533530502,90.36604237344724,0.3638613861386138,0.844059405940594,0.2428457123991997,0.1309971500564335
threshold,8,82,200,43.64262793120692,80.50282176527669,89.57034624934512,0.3861842105263158,0.8401315789473685,0.3165182897617302,0.1676411265867057
threshold,8,83,200,44.72258618066237,82.69068071859988,90.43646312835187,0.3568253968253968,0.8444444444444444,0.378787649832232,0.2071171034706824
threshold,8,84,200,42.12427862305212,79.58396764591316,89.25362680602433,0.3536285362853628,0.8591635916359164,0.2548041346504881,0.1392069802548486
threshold,8,85,200,43.73125016347946,81.81020962596652,92.68121210066543,0.3573610262675626,0.8283445326817349,0.3854929570720801,0.2019011793787468
threshold,8,86,200,43.54179752062296,81.62222144386435,89.78794538046269,0.3458411507191995,0.8474046278924328,0.3341083420055825,0.1827124125333327
threshold,8,87,200,43.76952260851584,83.20895465478131,93.0779195082768,0.3753148614609571,0.836272040302267,0.3072884730923152,0.1665467298389001
threshold,8,88,200,43.75897091592783,82.37462879721475,92.02994475883808,0.358062538320049,0.8375229920294298,0.259232500188335,0.1391843911527919
threshold,8,89,200,43.81921496395909,81.51319028998715,91.00466168597468,0.3682539682539683,0.8584126984126984,0.4585240372492064,0.2390688434778269
threshold,8,90,200,44.05226594587176,82.65074051909686,90.5518929854243,0.3754716981132076,0.8339622641509434,0.3104137096173152,0.1720848253815482
threshold,8,91,200,42.51502516693915,80.29759933910907,89.53565974960225,0.3556270096463022,0.8578778135048232,0.374089838813625,0.2061452585914032
threshold,8,92,200,46.71313896552376,85.46956708893929,93.0810474707862,0.3838709677419354,0.8083870967741935,0.3232906518879259,0.1826299996516591
threshold,8,93,200,44.01101357228932,82.19737828467657,92.59006935423396,0.3675108091414453,0.8437306979617047,0.3116170399869912,0.1720551966150879
threshold,8,94,200,45.34288459483468,83.87740940006212,94.62039487704848,0.3632958801498127,0.818976279650437,0.3987192542789178,0.2225640785002793
threshold,8,95,200,44.003141487335824,80.61789487436069,89.81096258487867,0.367211131276467,0.8427102238354507,0.2531158154296538,0.136005702689368
threshold,8,96,200,42.5460750126221,82.02003688782513,91.39735221206234,0.3580562659846547,0.8363171355498721,0.2552899866646889,0.135649141096143
threshold,8,97,200,44.33596914068308,83.83912982285283,91.97877526581692,0.3567961165048544,0.8404126213592233,0.2127123323268223,0.1188701049959255
threshold,8,98,200,43.84480243623596,84.5103667741073,94.5030652149042,0.3391252246854404,0.8370281605751947,0.296972874131366,0.156530271329372
threshold,8,99,200,43.61042572683071,80.6882171870174,91.36511667164665,0.3758642363293526,0.8497800125707102,0.2455987925479022,0.1339729501431825
